id1,id2
55,542
55,690
56,494
56,627
56,1066
56,3783
57,202
57,613
57,744
57,1961
58,142
58,187
58,234
58,352
58,528
58,1099
58,1518
58,1795
59,103
59,127
59,142
59,183
59,401
59,676
59,2321
59,3284
60,2023
60,2258
61,694
62,64
62,88
63,845
63,1280
64,1048
64,3192
64,3337
65,657
66,3320
66,3850
67,102
67,3073
68,91
68,128
68,183
68,208
68,283
68,503
68,561
68,916
68,1046
68,1262
68,1342
68,1364
68,1510
68,1984
68,2261
68,2485
68,2770
68,3241
68,3337
68,3339
69,385
69,406
69,433
69,568
69,570
69,587
69,610
69,708
69,1578
69,1751
69,2571
69,3886
70,102
70,148
71,894
71,1946
71,2357
71,2728
72,3766
73,411
73,811
73,1281
73,1516
73,1957
73,2146
73,3271
73,3860
74,626
75,540
76,96
76,136
76,220
76,273
76,581
76,808
76,970
76,1255
76,3012
77,81
77,105
77,115
77,135
77,145
77,214
77,322
77,476
77,517
77,626
77,635
77,645
77,719
77,732
77,736
77,811
77,851
77,860
77,953
77,1020
77,1052
77,1082
77,1099
77,1139
77,1274
77,1313
77,1384
77,1466
77,1602
77,1644
77,1752
77,1973
77,2067
77,2200
77,2214
77,2401
77,2571
77,2598
77,2679
77,2736
77,2956
77,2989
77,3065
77,3265
77,3537
78,118
78,155
78,1256
78,1961
78,3044
79,1141
79,1427
79,1918
79,1926
79,2762
79,3594
80,252
80,267
80,1188
80,1264
80,1700
80,2014
80,2853
80,2909
80,2910
80,2916
80,2929
80,2984
80,3020
80,3044
80,3045
80,3073
80,3096
80,3214
80,3249
80,3343
80,3390
80,3391
80,3424
80,3536
80,3557
80,3795
81,116
81,322
81,660
81,863
81,1204
81,1752
81,2067
82,122
82,224
82,504
82,712
82,1883
82,1903
82,2552
82,3621
83,91
83,116
83,136
83,156
83,180
83,183
83,191
83,243
83,380
83,448
83,542
83,561
83,684
83,708
83,901
83,973
83,1189
83,1202
83,1274
83,1308
83,1446
83,1983
83,2442
83,2697
83,3189
83,3253
84,121
84,144
84,175
84,193
84,268
84,518
84,525
84,684
84,744
84,832
84,845
84,863
84,915
84,1082
84,1110
84,1457
84,1513
84,1602
85,87
85,122
85,666
85,1431
85,1883
85,2169
85,2875
85,3489
86,191
86,712
86,836
87,122
87,372
87,1478
87,1883
87,2169
87,2875
88,180
88,643
88,832
88,863
89,854
89,882
90,143
90,737
90,1095
90,1099
90,1162
90,2847
91,92
91,115
91,127
91,136
91,183
91,191
91,231
91,244
91,329
91,352
91,354
91,385
91,406
91,419
91,478
91,525
91,542
91,554
91,628
91,633
91,648
91,652
91,654
91,705
91,708
91,735
91,803
91,884
91,899
91,905
91,916
91,1017
91,1039
91,1046
91,1097
91,1155
91,1290
91,1297
91,1342
91,1375
91,1462
91,1672
91,1675
91,1765
91,1793
91,1931
91,2009
91,2055
91,2089
91,2166
91,2261
91,2365
91,2519
91,2807
91,2961
91,3007
91,3050
91,3073
91,3120
91,3192
91,3300
91,3511
91,3702
92,191
92,3947
93,133
93,139
93,295
93,356
93,361
93,503
93,605
93,843
93,851
93,971
93,1031
93,1082
93,1505
93,1602
93,1810
93,2564
93,3810
94,234
94,437
94,632
94,973
94,982
94,2209
95,834
96,273
96,1416
96,1608
96,2048
97,583
97,1443
98,234
99,325
99,459
99,1406
99,1880
100,351
100,566
100,699
100,1232
100,1509
100,2357
100,3014
101,282
101,1137
101,2095
102,155
102,156
102,180
102,184
102,207
102,213
102,225
102,240
102,275
102,310
102,463
102,483
102,489
102,521
102,577
102,585
102,587
102,648
102,650
102,719
102,729
102,915
102,916
102,920
102,1003
102,1046
102,1067
102,1243
102,1293
102,1321
102,1446
102,1493
102,1590
102,1643
102,1645
102,1672
102,1847
102,1967
102,2166
102,2261
102,2321
102,2393
102,2514
102,2594
102,2682
102,2685
102,2861
102,2907
102,3039
102,3053
102,3164
102,3185
102,3277
102,3424
102,3433
102,3508
102,3514
102,3516
102,3628
102,3684
102,3702
102,3989
103,156
103,183
103,236
103,329
103,380
103,676
103,888
103,2733
104,2819
105,141
105,186
105,235
105,380
105,645
105,768
105,920
105,977
105,982
105,1017
105,1262
105,1273
105,1285
105,1361
105,1451
105,1797
105,2571
105,2644
105,2739
105,3164
105,3180
105,3382
106,1059
107,718
108,1056
108,1194
109,112
109,257
109,359
109,418
109,441
109,756
109,854
109,1022
109,1453
109,1787
109,3278
109,3566
109,3853
110,1516
111,268
111,275
111,464
111,476
111,503
111,682
111,821
111,851
111,1702
111,1740
113,127
113,222
113,840
113,941
113,1921
113,1951
114,275
115,183
115,224
115,243
115,258
115,380
115,542
115,548
115,566
115,784
115,860
115,1341
115,1586
115,2571
116,231
116,340
116,362
116,397
116,406
116,411
116,744
116,2442
116,3424
116,3856
117,2283
118,1264
119,1253
120,275
120,982
122,185
122,247
122,504
122,791
122,794
122,931
122,982
122,1406
122,1621
122,1710
122,1824
122,1883
122,1886
122,1903
122,1944
122,2013
122,2169
122,2277
122,2552
122,2771
122,2875
122,2983
123,374
123,2493
124,224
124,486
125,960
126,1433
127,542
127,587
127,840
127,1921
129,684
130,376
131,291
131,525
131,680
131,744
131,887
131,1293
131,1660
131,2635
132,226
132,3024
133,171
133,1871
133,1955
134,224
134,380
135,401
135,765
135,800
135,936
135,1160
135,1582
135,1646
135,1840
135,2160
135,2576
135,2649
135,2680
135,3135
135,3438
135,3630
135,3653
135,3948
136,165
136,187
136,273
136,342
136,348
136,411
136,460
136,566
136,619
136,767
136,851
136,1014
136,1150
136,1210
136,1243
136,1302
136,1634
136,2200
136,2442
136,3337
136,3594
137,265
137,453
137,476
137,797
137,935
137,1427
137,1466
137,2103
137,2695
137,3356
137,3594
138,1268
138,1515
139,180
139,193
139,291
139,465
139,478
139,499
139,508
139,691
139,865
139,1028
139,1047
139,1082
139,1085
139,1265
139,1331
139,1349
139,1602
139,2092
139,2571
139,3670
140,380
140,525
140,863
140,1273
141,329
141,427
142,171
142,224
142,272
142,462
142,605
142,693
142,767
142,793
142,1028
142,1082
142,1853
142,3888
143,362
143,737
143,1176
144,1364
145,171
145,637
145,645
145,953
145,1082
145,2214
145,2666
145,3246
146,568
146,626
146,1755
146,3850
147,224
147,1373
147,3267
148,626
148,1589
148,1676
148,1990
149,525
149,684
149,1119
149,1566
149,1717
149,2214
149,2215
149,2554
149,2723
149,4016
150,206
150,1029
150,1067
150,1273
150,1346
150,1654
150,1715
150,1986
150,2245
150,2442
150,2899
150,3129
150,3611
151,379
151,437
151,863
151,1623
151,1688
151,2202
151,2321
152,272
152,863
152,1204
152,3009
152,3088
153,297
154,199
155,164
155,217
155,255
155,336
155,346
155,428
155,1107
155,1413
155,1455
155,1868
155,1961
155,2177
155,2442
155,2458
155,2494
155,2560
155,2566
155,2687
155,2707
155,2761
155,2914
155,3044
155,3073
155,3124
155,3191
155,3235
155,3310
155,3724
155,3755
156,193
156,243
156,296
156,525
156,647
156,670
156,744
156,863
156,912
156,1148
156,1189
156,1641
156,1680
156,1998
156,2442
156,2554
156,3200
156,3277
156,3424
157,449
157,860
158,316
158,563
158,612
158,1773
158,2307
158,2905
158,2942
159,450
159,472
159,480
160,901
160,1762
161,204
161,318
161,380
161,856
161,3014
161,3517
162,270
162,469
162,629
162,987
162,1283
162,2907
163,331
163,420
163,567
163,631
163,1084
163,2715
163,3491
163,3547
163,3880
163,3963
164,223
164,239
164,250
164,300
164,394
164,409
164,450
164,463
164,551
164,1100
164,1446
164,1522
164,1961
164,1980
164,2177
164,2237
164,2243
164,2447
164,2459
164,2496
164,2557
164,2821
164,2919
164,3793
165,506
165,566
165,767
165,813
166,539
166,603
166,1544
166,2727
166,2842
166,3613
166,3670
167,224
167,404
168,2910
169,170
169,538
169,2051
170,538
171,183
171,224
171,295
171,361
171,433
171,434
171,504
171,531
171,646
171,656
171,715
171,823
171,837
171,875
171,899
171,967
171,969
171,1383
171,1672
171,1853
171,1879
171,2278
171,2529
171,2571
171,3007
171,3011
171,3537
171,3888
172,535
172,3272
172,3302
173,373
174,231
175,1440
175,3014
176,324
177,417
178,1577
178,1977
178,3092
179,1189
179,1389
179,1717
179,2954
179,3450
180,281
180,291
180,296
180,342
180,354
180,465
180,568
180,587
180,708
180,863
180,912
180,1253
180,1717
180,3192
181,675
181,1031
181,1318
181,1963
182,470
182,525
182,625
182,987
182,1173
182,1310
183,191
183,215
183,236
183,280
183,324
183,352
183,380
183,676
183,1002
183,1809
183,3674
183,3888
184,521
184,744
184,1014
184,2979
184,3607
185,1345
185,1820
185,2169
185,2232
186,916
187,327
187,544
187,648
187,742
187,1055
187,1131
187,1607
187,1933
187,2049
187,2080
187,2629
187,3120
188,263
188,331
188,1354
188,2227
189,281
189,674
189,1122
189,1342
189,1505
189,3164
189,3241
190,495
190,1236
191,216
191,426
191,427
191,775
191,1327
192,984
193,291
193,419
193,452
193,503
193,544
193,587
193,611
193,679
193,742
193,982
193,1014
193,1121
193,1268
193,1362
193,1841
193,2241
193,3503
193,3628
194,279
194,1930
194,1998
195,243
195,1053
195,1059
196,1177
196,1311
196,2583
196,3421
196,3729
197,509
197,1857
198,526
198,981
198,1618
199,882
199,1209
200,268
200,746
200,802
200,1269
200,3418
201,1481
201,1713
201,3208
201,3544
201,3863
202,3766
203,412
203,1854
203,1869
204,322
204,350
204,856
204,985
204,1243
204,2554
204,3592
205,583
205,752
205,3799
206,1067
206,1346
206,1654
206,2245
207,525
207,1243
207,1478
207,1598
208,383
208,670
208,958
208,1295
208,1342
210,562
210,1697
210,1826
211,641
212,623
212,1393
212,1717
214,1720
214,1816
214,1973
214,2156
216,904
216,2141
216,2995
217,232
217,308
217,328
217,362
217,404
217,428
217,561
217,649
217,670
217,736
217,821
217,845
217,935
217,1210
217,1296
217,1526
217,1696
218,277
218,279
218,322
218,354
218,489
218,628
218,671
218,839
218,863
218,1062
218,1131
218,1618
218,1672
218,1998
218,2006
218,2134
218,2155
218,2204
218,2775
218,2952
218,2954
218,3164
219,1414
220,227
220,248
220,286
220,411
220,499
220,521
220,543
220,587
220,808
220,1283
220,1408
220,2612
221,2910
222,1046
222,1662
223,626
224,233
224,236
224,290
224,293
224,350
224,434
224,505
224,507
224,637
224,639
224,708
224,905
224,952
224,1097
224,1853
225,285
225,682
225,1598
225,3958
226,521
226,682
226,1053
227,1283
228,1074
229,354
229,373
229,384
229,1051
229,1273
229,2343
229,2442
229,2884
230,3582
231,358
231,1237
231,1765
231,2452
232,548
232,744
232,957
232,982
232,1526
234,411
234,616
234,1099
235,322
235,329
235,495
235,500
235,585
235,619
235,678
235,753
235,759
235,982
235,1042
235,1297
235,1451
235,1474
235,1475
235,1530
235,1537
235,1605
235,1675
235,1695
235,1808
235,2220
235,2258
235,2320
235,2391
235,2493
235,2535
235,2641
235,2678
235,2723
235,2847
235,3107
235,3121
235,3138
235,3311
235,3997
236,248
236,270
236,299
236,380
236,478
236,568
236,586
236,626
236,656
236,742
236,848
236,1007
236,1099
236,1406
236,2326
236,2571
236,2685
236,2944
236,3136
236,3145
237,2330
237,3474
238,1747
238,3865
239,255
239,463
239,850
239,1100
239,2177
239,2821
240,433
240,435
240,525
240,905
240,1129
240,1154
240,2089
240,3595
241,693
241,712
241,1304
241,2752
241,3293
241,3331
242,1273
243,564
243,648
243,916
243,952
243,1083
243,1095
243,1189
243,1306
243,1342
243,1362
243,1446
243,1643
243,1671
243,1714
243,1740
243,2321
243,2608
243,2716
243,3359
244,687
244,802
244,863
244,1099
244,1362
244,1378
244,2400
244,3073
244,3083
245,2627
246,366
246,703
246,1976
247,354
247,637
247,744
247,863
247,985
247,1082
247,1846
247,1886
247,1920
247,2830
248,277
248,299
248,355
248,404
248,488
248,543
248,550
248,680
248,1050
248,1231
248,1283
248,1293
248,1316
248,1660
248,1672
248,1700
248,1985
248,2491
248,2514
248,2606
248,2961
248,2979
248,3073
248,3192
248,3342
249,3084
250,255
250,409
250,450
250,480
250,2419
250,2459
250,2531
250,2557
250,2694
250,2933
250,3040
250,3324
250,3793
251,1304
251,3594
252,336
252,702
252,1587
253,708
254,756
255,300
255,409
255,851
255,1100
255,1126
255,1380
255,1522
255,2419
255,2447
255,2557
255,2694
256,578
256,2597
256,2904
257,1245
258,380
259,725
260,3940
261,380
262,1554
262,1853
263,630
263,987
264,1564
265,937
265,1863
266,1169
266,1781
266,2096
267,1014
267,3151
268,744
268,753
268,863
268,1602
268,1720
268,2276
268,2442
268,2571
269,981
269,1008
269,1327
269,2936
270,299
270,355
270,488
270,521
270,543
270,550
270,628
270,1231
270,1274
270,1283
270,1581
271,276
271,326
271,1990
272,314
272,594
272,626
272,988
272,1216
272,1217
272,1307
272,1540
272,1847
272,1933
272,1967
272,2058
272,2202
272,2578
272,3445
272,3468
272,3765
273,581
273,819
273,3012
274,1393
275,362
275,694
275,832
275,982
275,1014
275,1046
275,1049
275,1462
275,2220
275,2828
275,3222
277,340
277,443
277,445
277,489
277,518
277,568
277,628
277,635
277,744
277,832
277,848
277,863
277,913
277,1062
277,1083
277,1131
277,1355
277,1463
277,1493
277,1998
277,2006
277,2067
277,2261
277,2321
277,2386
277,2539
277,2775
277,3192
277,3292
277,3342
278,413
278,425
278,626
278,747
278,760
278,792
278,968
278,972
278,1274
278,1342
278,1613
278,1765
278,1822
278,1826
278,3910
279,297
279,671
279,691
279,892
279,1101
279,1852
279,2134
279,2204
279,2851
279,3403
280,427
281,462
281,708
283,625
283,916
283,987
283,1054
283,3339
284,863
284,1377
285,682
285,1598
285,3633
286,970
287,348
287,604
288,834
288,1357
289,621
289,2084
290,343
290,422
290,1027
290,1177
290,1491
290,2565
290,3114
291,488
291,550
291,553
291,680
291,792
291,824
291,863
291,884
291,976
291,1039
291,1231
291,1283
291,1293
291,1375
291,1397
291,1716
291,2192
291,2606
292,670
292,738
292,773
292,1627
292,3329
293,505
294,3400
295,626
295,691
295,1602
295,3018
295,3430
296,327
296,742
296,1109
297,826
297,955
297,1765
297,1930
297,2377
298,935
298,1382
298,1755
299,355
299,488
299,865
299,1099
300,367
300,480
300,740
300,2419
300,2694
301,872
301,1214
301,1370
301,1492
301,1681
301,2081
301,3347
301,3809
302,615
302,3551
302,3713
303,309
304,2495
305,2190
306,364
306,719
306,1012
306,1583
306,3261
306,3850
306,3967
307,355
307,571
307,2142
308,497
308,561
308,851
308,2749
309,336
310,525
310,648
310,719
310,863
310,1343
310,2166
311,1381
312,626
313,744
313,1700
314,594
314,626
314,1021
314,1099
314,1165
314,1217
314,1227
314,1406
314,1914
314,2200
314,3013
315,567
316,1802
317,3651
318,643
318,1430
318,1577
318,1602
318,1853
319,672
320,684
320,742
320,1225
320,2380
321,1014
322,350
322,380
322,422
322,452
322,461
322,585
322,633
322,650
322,686
322,744
322,760
322,844
322,1046
322,1173
322,1288
322,1325
322,1639
322,1662
322,1797
322,1963
322,1965
322,2019
322,2067
322,2146
322,2229
322,2349
322,2462
322,2666
322,2747
322,2807
322,2808
322,2891
322,3014
322,3180
322,3337
322,3382
322,3560
322,3668
322,3918
322,3939
323,361
323,626
323,629
323,1014
323,1446
324,526
324,638
324,1196
324,2033
324,2727
324,3145
324,3750
325,3484
326,720
326,1193
326,3388
326,3496
326,3574
327,2099
327,2825
328,487
328,1141
328,1210
328,2564
328,2762
328,3101
329,374
329,416
329,518
329,568
329,635
329,719
329,744
329,863
329,889
329,1148
329,1273
329,1415
329,1446
329,1731
329,1990
329,2261
329,2442
329,3105
329,3702
330,1768
330,2679
331,498
331,567
331,956
331,1084
331,1792
331,1881
331,2671
331,2772
331,3999
332,337
332,489
332,676
332,694
332,1093
332,1907
332,2683
332,2985
332,3164
332,3514
332,3687
333,1642
334,1150
335,2077
335,2132
335,3485
335,3594
335,3637
336,346
336,558
336,1099
336,1209
336,1329
336,1587
336,2057
336,2495
336,2958
336,3235
337,694
337,3102
338,744
338,1215
338,1302
338,1444
339,771
340,1062
340,1722
340,2554
341,544
341,796
341,1515
342,742
343,422
343,505
343,1027
343,1255
343,2256
343,2565
344,713
344,806
345,1447
345,1862
346,2707
347,2059
347,3100
347,3297
348,561
348,566
348,744
348,1057
348,1063
348,1210
348,1293
348,1526
349,1131
349,2775
349,3052
350,440
350,611
350,650
350,657
350,808
350,889
350,985
350,1150
350,1221
352,517
352,594
352,626
352,767
352,1406
352,1654
352,2782
352,3261
353,851
353,1478
354,626
354,648
354,708
354,744
354,758
354,832
354,863
354,883
354,916
354,1046
354,1077
354,1204
354,1809
354,2842
354,3007
354,3100
354,3192
354,3424
354,3661
354,3915
355,488
355,543
355,571
355,1169
355,1700
355,2380
356,1259
356,1505
356,1719
356,2426
356,3079
357,1461
358,989
358,1340
358,2452
360,489
360,635
360,687
360,1015
361,434
361,566
361,600
361,851
361,1028
361,1602
361,1719
361,2278
361,2613
361,2842
362,433
362,648
362,670
362,719
362,742
362,912
362,1176
362,1193
362,1342
362,1345
362,2364
362,3226
362,3277
363,626
365,1513
365,3306
366,1934
366,1949
366,1976
366,3256
367,2557
368,542
368,744
368,848
368,1119
369,1959
369,1990
369,3042
370,480
371,415
371,1156
371,1228
371,1342
371,1422
371,1622
371,2136
371,2411
371,2461
371,3540
372,2768
372,3667
373,534
373,626
373,980
373,1051
373,1069
373,1361
373,2143
373,3337
373,3594
373,3890
374,619
374,759
374,832
374,863
374,1219
374,1475
374,1603
374,2320
374,2678
374,3182
375,1019
376,832
376,1097
376,1718
376,2046
376,2321
376,2398
377,1165
377,1724
377,1784
377,2439
377,2750
377,2893
378,404
378,500
378,626
378,811
378,1585
378,1606
378,2571
378,2886
378,2994
380,386
380,557
380,585
380,609
380,618
380,633
380,655
380,720
380,784
380,960
380,982
380,985
380,1357
380,1797
380,2281
380,2371
380,2425
380,2432
380,2763
380,2807
380,2880
380,2981
380,3120
380,3258
380,3706
381,3850
382,389
382,744
382,863
383,525
383,670
383,1342
385,646
387,531
388,841
388,1098
388,1135
388,1439
388,1445
388,2152
388,2522
389,526
389,677
389,827
389,863
389,1544
389,2442
389,2755
389,2822
389,3282
389,3289
389,3787
389,3837
389,3915
390,731
390,998
390,1206
390,1936
390,2129
390,2218
390,3222
390,3789
390,3917
390,3980
391,2988
392,398
392,626
393,626
393,3798
393,3923
395,899
395,1461
395,1772
395,2293
396,1297
397,406
398,428
398,730
398,2700
399,460
399,2045
400,1381
401,432
401,3630
402,539
402,637
402,753
402,1128
402,2007
403,579
403,662
404,481
404,500
404,684
404,762
404,767
404,851
404,1020
404,1887
404,2067
404,2396
404,2961
404,3114
405,3558
406,411
406,506
406,684
406,742
406,806
406,811
406,832
406,861
406,912
406,1082
406,1717
406,1815
406,1857
406,2442
406,2554
406,2672
406,2985
407,1872
407,2767
407,3982
408,720
408,1374
409,480
409,1380
409,1522
409,2419
409,2447
409,2592
409,2694
409,2933
410,626
410,2133
410,2604
410,2737
410,3524
410,3667
410,3697
411,413
411,422
411,478
411,489
411,500
411,503
411,576
411,670
411,729
411,735
411,844
411,1225
411,1239
411,1281
411,1302
411,1305
411,1342
411,1351
411,1364
411,1377
411,1466
411,1544
411,1957
411,2080
411,2146
411,2397
411,2623
411,2736
411,2807
411,2836
411,3007
411,3277
411,3506
411,3510
411,3867
412,1854
413,727
413,863
413,897
413,1348
413,1411
413,1830
413,2065
413,3408
414,913
414,1165
415,1622
416,476
416,851
416,882
416,901
416,971
416,1602
417,1313
418,717
418,1787
419,544
420,2715
421,1810
421,1890
422,542
422,594
422,643
422,739
422,752
422,768
422,832
422,1027
422,1037
422,1120
422,1177
422,1341
422,1728
422,1911
422,2350
422,2565
422,2583
422,3114
423,544
424,916
424,2685
424,3850
425,1043
425,3812
427,598
427,626
427,749
427,862
427,2639
427,3425
428,730
428,767
428,851
428,970
428,1331
428,1455
429,818
430,2500
430,3363
431,1348
431,4014
433,464
433,495
433,531
433,539
433,744
433,755
433,803
433,903
433,937
433,960
433,1046
433,1338
433,1411
433,1740
433,1755
433,1846
433,2442
433,2451
433,2796
433,2998
433,3003
433,3508
433,3914
434,1538
434,2000
434,2158
434,2162
434,2644
434,2973
434,3384
434,3414
434,3810
435,626
435,744
435,1189
435,1740
435,1846
435,3359
436,867
436,1851
436,2047
437,517
437,626
437,663
437,684
437,708
437,729
437,792
437,889
437,902
437,916
437,976
437,1300
437,1462
437,1566
437,1680
437,2124
437,3496
437,3628
438,863
438,2442
438,2755
438,3151
439,2637
439,3380
439,3582
440,476
440,687
440,719
440,826
440,863
440,901
440,916
440,2098
440,2591
440,2923
440,3434
441,756
441,1245
441,2958
442,2723
443,2775
444,732
444,1765
444,2571
444,2736
445,556
445,628
445,916
445,1062
445,1131
445,1326
445,1998
445,2006
446,618
447,2018
447,3101
449,1625
449,2875
450,472
450,480
450,1100
450,2557
450,3040
451,838
451,2610
452,1239
453,1180
453,1365
453,1822
453,2018
453,2045
453,2296
453,2880
453,3844
453,4019
454,1195
454,1688
454,2862
454,3809
455,2137
456,531
456,720
456,1656
456,2873
456,3164
456,3585
456,3956
457,491
457,739
457,1214
457,1834
460,531
460,2763
460,3620
461,3668
462,684
462,780
462,2116
462,3186
463,863
463,1126
463,2447
463,3609
464,635
464,808
464,863
464,1319
464,1623
464,1740
465,618
465,851
465,2296
465,2644
467,1563
467,2403
468,863
470,915
470,1237
470,1310
470,1458
470,1680
471,1678
473,626
475,1341
475,1361
475,1655
475,1933
475,2098
475,2285
475,3086
475,3297
476,598
476,678
476,699
476,811
476,851
476,907
476,971
476,1602
476,2666
476,3596
476,3636
477,1028
478,531
478,746
478,863
478,1193
478,1469
478,1503
478,1917
478,2190
478,2615
478,2634
479,626
479,632
479,707
479,982
479,1258
479,1971
479,1990
479,3190
479,3455
479,3824
480,547
480,809
480,882
480,1522
480,2237
480,2459
480,2653
480,2667
480,2694
480,2919
480,2933
480,3228
480,3262
481,1148
481,1664
481,2179
482,871
483,3057
483,3164
483,3424
484,1765
485,521
487,839
487,1526
487,1806
487,2700
487,3246
488,543
488,970
488,1700
488,1771
489,626
489,694
489,744
489,1062
489,1093
489,1131
489,1326
489,1351
489,1990
489,2006
489,2274
489,2550
489,2921
489,3164
489,3514
490,2573
490,3534
491,786
491,2359
492,2672
493,1468
494,627
494,2112
495,626
495,863
495,1014
495,1990
495,2442
496,613
496,626
496,820
496,913
496,1097
496,1218
496,1367
496,1513
496,1824
496,1903
496,2491
496,2555
496,2954
496,2960
496,3966
497,851
498,1881
499,1193
500,715
500,723
500,732
500,744
500,832
500,851
500,863
500,901
500,937
500,988
500,1067
500,1142
500,1210
500,1273
500,1384
500,1388
500,1457
500,1623
500,1788
500,1847
500,1984
500,2091
500,2146
500,2214
500,2276
500,2322
500,2330
500,2346
500,2403
500,2998
500,3180
500,3192
500,3240
500,3597
500,3728
500,3898
500,3955
501,796
501,837
501,845
501,1119
502,754
502,860
503,587
503,626
503,667
503,670
503,971
503,1014
503,1719
503,1954
503,3052
504,626
504,646
504,896
504,899
504,976
504,1069
504,1137
504,1151
504,1883
504,2210
505,916
505,1684
505,2571
505,3160
505,3322
506,1173
506,1615
506,1984
506,2442
506,3073
506,3527
508,936
508,971
508,1474
510,740
510,3426
510,3841
511,744
511,1261
511,1663
511,2908
512,1655
513,587
513,1283
514,2461
515,3400
516,1719
517,635
517,742
517,1295
517,1297
517,1462
518,744
518,803
518,832
518,863
518,887
518,1110
518,1274
518,1809
518,2261
518,2442
518,2755
518,2758
518,3192
519,1451
521,733
521,744
521,868
521,914
521,1014
521,1398
521,1717
521,2429
521,2636
521,2755
521,2932
521,3151
521,3192
522,559
523,3825
524,712
524,1591
524,3151
525,544
525,568
525,648
525,694
525,832
525,845
525,868
525,1003
525,1083
525,1095
525,1097
525,1148
525,1210
525,1265
525,1451
525,1546
525,1641
525,1807
525,2049
525,2220
525,2479
525,2554
525,2700
525,2789
525,3073
525,3277
525,3337
525,3424
525,3461
525,3508
525,3521
525,3842
525,3915
526,744
526,863
526,1512
526,2442
526,3164
526,3252
527,1476
527,3449
528,1839
529,2442
530,621
530,744
531,606
531,618
531,744
531,746
531,837
531,845
531,863
531,1424
531,1449
531,1469
531,1515
